RECORD,RECORDID,DATE,TIME,LAT,LONG,EW,SACT,SPEED,SDIR,CLD,PREC,WSPEED,WDIR,ATMP,APRS,SSTE,STMP,SAL,DEPTH,OBS,CSMETH,MONTH,SEASN,LONG360,LATCELL,LONGECELL,,
6820,61002029,15/03/1981,12:00,-38.933,166.950,E,1,15.4,107,1,0,5,45,20.0,1021,4,20.0,,,JENK,F,3,autumn,166.950,-38.5,166.5,,
6821,61002030,15/03/1981,13:30,-39.033,167.417,E,1,,,,,,,,,,,,,JENK,F,3,autumn,167.417,-39.5,167.5,,
6822,61002031,15/03/1981,15:00,-39.000,167.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,167.000,-39.5,167.5,,
6823,61002032,15/03/1981,15:30,-39.000,168.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,168.000,-39.5,168.5,,
6824,61002033,15/03/1981,16:00,-39.233,168.200,E,1,15.4,107,2,0,5,45,19.8,1020,4,,,,JENK,F,3,autumn,168.200,-39.5,168.5,,
6825,61002034,16/03/1981,8:30,-40.550,173.683,E,1,16.0,103,2,6,5,338,18.1,1021,4,,,,JENK,F,3,autumn,173.683,-40.5,173.5,,
6826,61002035,16/03/1981,8:45,-40.000,173.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,173.000,-40.5,173.5,,
6827,61002036,16/03/1981,9:10,-40.000,173.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,173.000,-40.5,173.5,,
6828,61002037,16/03/1981,9:20,-40.617,174.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,174.000,-40.5,174.5,,
6829,61002038,16/03/1981,10:00,-40.000,174.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,174.000,-40.5,174.5,,
6830,61002039,16/03/1981,11:00,-40.933,174.367,E,1,,,,,,,,,,,,,JENK,F,3,autumn,174.367,-40.5,174.5,,
6831,61002040,16/03/1981,11:20,-41.000,174.400,E,1,,,,,,,,,,,,,JENK,F,3,autumn,174.400,-41.5,174.5,,
6832,61002041,16/03/1981,11:30,-41.000,174.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,174.000,-41.5,174.5,,
6833,61002042,16/03/1981,12:30,-41.000,174.000,E,1,,,,,,,,,,,,,JENK,F,3,autumn,174.000,-41.5,174.5,,
6834,61003001,19/06/1981,9:00,-39.733,170.667,E,1,14.0,291,1,0,5,248,11.2,1011,4,,,,JENK,F,6,winter,170.667,-39.5,170.5,,
6835,61003002,19/06/1981,10:00,-39.650,170.567,E,1,,,,,,,,,,,,,JENK,F,6,winter,170.567,-39.5,170.5,,
6836,61003003,19/06/1981,11:00,-39.000,169.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,169.000,-39.5,169.5,,
6837,61003004,19/06/1981,12:00,-39.317,169.650,E,1,,,1,0,6,248,13.3,1014,4,,,,JENK,F,6,winter,169.650,-39.5,169.5,,
6838,61003005,19/06/1981,13:00,-39.233,169.367,E,1,,,,,,,,,,,,,JENK,F,6,winter,169.367,-39.5,169.5,,
6839,61003006,19/06/1981,15:00,-39.083,168.767,E,1,,,,,,,,,,,,,JENK,F,6,winter,168.767,-39.5,168.5,,
6840,61003007,19/06/1981,16:00,-38.967,168.467,E,1,14.0,290,1,0,5,225,13.5,1019,4,,,,JENK,F,6,winter,168.467,-38.5,168.5,,
6841,61003008,20/06/1981,7:30,-37.000,163.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,163.000,-37.5,163.5,,
6842,61003009,20/06/1981,8:00,-37.333,163.233,E,1,16.0,290,1,0,3,90,14.7,1024,3,,,,JENK,F,6,winter,163.233,-37.5,163.5,,
6843,61003010,20/06/1981,9:00,-37.250,162.917,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.917,-37.5,162.5,,
6844,61003011,20/06/1981,9:30,-37.000,162.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.000,-37.5,162.5,,
6845,61003012,20/06/1981,9:45,-37.000,162.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.000,-37.5,162.5,,
6846,61003013,20/06/1981,10:00,-37.167,162.600,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.600,-37.5,162.5,,
6847,61003014,20/06/1981,10:30,-37.000,162.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.000,-37.5,162.5,,
6848,61003015,20/06/1981,11:00,-37.017,162.367,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.367,-37.5,162.5,,
6849,61003016,20/06/1981,11:30,-36.000,162.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.000,-36.5,162.5,,
6850,61003017,20/06/1981,12:00,-36.883,161.967,E,1,15.5,289,1,0,4,45,15.5,1024,4,,,,JENK,F,6,winter,161.967,-36.5,161.5,,
6851,61003018,20/06/1981,12:15,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.000,-36.5,161.5,,
6852,61003019,20/06/1981,12:45,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.000,-36.5,161.5,,
6853,61003020,20/06/1981,13:00,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.000,-36.5,161.5,,
6854,61003021,20/06/1981,15:15,-36.600,160.967,E,1,,,,,,,,,,,,,JENK,F,6,winter,160.967,-36.5,160.5,,
6855,61003022,20/06/1981,15:30,-36.000,160.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,160.000,-36.5,160.5,,
6856,61003023,20/06/1981,16:00,-36.533,160.683,E,1,16.0,289,1,0,4,135,15.0,1022,4,,,,JENK,F,6,winter,160.683,-36.5,160.5,,
6857,61003024,20/06/1981,16:30,-36.483,160.517,E,1,,,,,,,,,,,,,JENK,F,6,winter,160.517,-36.5,160.5,,
6858,61003025,21/06/1981,7:30,-35.050,155.267,E,1,,,,,,,,,,,,,JENK,F,6,winter,155.267,-35.5,155.5,,
6859,61003026,21/06/1981,8:00,-35.033,155.150,E,1,16.0,289,1,0,5,45,17.6,1021,4,16.5,,,JENK,F,6,winter,155.150,-35.5,155.5,,
6860,61003027,21/06/1981,9:00,-34.950,155.033,E,1,,,,,,,,,,,,,JENK,F,6,winter,155.033,-34.5,155.5,,
6861,61003028,21/06/1981,9:30,-34.000,155.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,155.000,-34.5,155.5,,
6862,61003029,21/06/1981,10:00,-34.867,154.700,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.700,-34.5,154.5,,
6863,61003030,21/06/1981,11:00,-34.783,154.400,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.400,-34.5,154.5,,
6864,61003031,21/06/1981,11:30,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.000,-34.5,154.5,,
6865,61003032,21/06/1981,12:00,-34.717,154.383,E,1,15.5,289,1,8,3,45,,,3,,,,JENK,F,6,winter,154.383,-34.5,154.5,,
6866,61003033,21/06/1981,15:15,-34.000,153.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.000,-34.5,153.5,,
6867,61003034,21/06/1981,16:00,-34.350,153.183,E,1,16.0,287,2,8,5,90,15.0,1016,4,18.0,,,JENK,F,6,winter,153.183,-34.5,153.5,,
6868,61003035,21/06/1981,16:15,-34.000,153.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.000,-34.5,153.5,,
6869,61003036,21/06/1981,16:30,-34.317,153.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.000,-34.5,153.5,,
6870,61004001,26/06/1981,8:20,-34.350,152.883,E,1,16.0,111,1,0,7,315,15.8,1005,4,,,,JENK,F,6,winter,152.883,-34.5,152.5,,
6871,61004002,26/06/1981,8:30,-34.400,153.033,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.033,-34.5,153.5,,
6872,61004003,26/06/1981,9:00,-34.000,153.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.000,-34.5,153.5,,
6873,61004004,26/06/1981,10:00,-34.500,153.450,E,1,,,,,,,,,,19.5,,,JENK,F,6,winter,153.450,-34.5,153.5,,
6874,61004005,26/06/1981,10:30,-34.000,153.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.000,-34.5,153.5,,
6875,61004006,26/06/1981,10:45,-34.000,153.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,153.000,-34.5,153.5,,
6876,61004007,26/06/1981,12:00,-34.750,154.017,E,1,,,1,8,8,315,15.3,1002,5,,,,JENK,F,6,winter,154.017,-34.5,154.5,,
6877,61004008,26/06/1981,13:00,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.000,-34.5,154.5,,
6878,61004009,26/06/1981,13:15,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.000,-34.5,154.5,,
6879,61004010,26/06/1981,14:00,-34.900,154.650,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.650,-34.5,154.5,,
6880,61004011,26/06/1981,15:30,-35.050,154.967,E,1,,,,,,,,,,,,,JENK,F,6,winter,154.967,-35.5,154.5,,
6881,61004012,26/06/1981,16:00,-35.100,155.133,E,1,15.5,111,1,8,8,315,16.5,1001,5,,,,JENK,F,6,winter,155.133,-35.5,155.5,,
6882,61004013,27/06/1981,7:30,-36.000,159.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,159.000,-36.5,159.5,,
6883,61004014,27/06/1981,8:00,-36.417,159.617,E,1,16.0,111,1,0,6,293,18.0,1003,5,,,,JENK,F,6,winter,159.617,-36.5,159.5,,
6884,61004015,27/06/1981,8:30,-36.467,159.783,E,1,,,,,,,,,,,,,JENK,F,6,winter,159.783,-36.5,159.5,,
6885,61004016,27/06/1981,9:00,-36.000,159.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,159.000,-36.5,159.5,,
6886,61004017,27/06/1981,10:00,-36.600,160.167,E,1,,,,,,,,,,,,,JENK,F,6,winter,160.167,-36.5,160.5,,
6887,61004018,27/06/1981,10:30,-36.000,160.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,160.000,-36.5,160.5,,
6888,61004019,27/06/1981,12:00,-36.783,160.800,E,1,15.5,110,1,8,4,293,17.5,1004,4,16.5,,,JENK,F,6,winter,160.800,-36.5,160.5,,
6889,61004020,27/06/1981,12:30,-36.000,160.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,160.000,-36.5,160.5,,
6890,61004021,27/06/1981,13:00,-36.850,161.117,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.117,-36.5,161.5,,
6891,61004022,27/06/1981,13:15,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.000,-36.5,161.5,,
6892,61004023,27/06/1981,14:30,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.000,-36.5,161.5,,
6893,61004024,27/06/1981,14:45,-36.967,161.500,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.500,-36.5,161.5,,
6894,61004025,27/06/1981,15:30,-37.100,161.850,E,1,,,,,,,,,,,,,JENK,F,6,winter,161.850,-37.5,161.5,,
6895,61004026,27/06/1981,16:00,-37.150,161.983,E,1,15.3,110,1,0,5,315,16.8,1002,4,,,,JENK,F,6,winter,161.983,-37.5,161.5,,
6896,61004027,27/06/1981,16:15,-37.000,162.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.000,-37.5,162.5,,
6897,61004028,27/06/1981,16:30,-37.200,162.133,E,1,,,,,,,,,,,,,JENK,F,6,winter,162.133,-37.5,162.5,,
6898,61004029,28/06/1981,8:30,-38.517,166.600,E,1,15.5,110,1,8,5,248,14.5,1003,4,,,,JENK,F,6,winter,166.600,-38.5,166.5,,
6899,61004030,28/06/1981,9:00,-38.000,166.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,166.000,-38.5,166.5,,
6900,61004031,28/06/1981,10:00,-38.650,167.017,E,1,,,,,,,,,,,,,JENK,F,6,winter,167.017,-38.5,167.5,,
6901,61004032,28/06/1981,10:30,-38.000,167.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,167.000,-38.5,167.5,,
6902,61004033,28/06/1981,11:00,-38.000,167.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,167.000,-38.5,167.5,,
6903,61004034,28/06/1981,12:00,-38.833,167.750,E,1,15.3,110,1,8,5,248,14.5,1003,4,15.0,,,JENK,F,6,winter,167.750,-38.5,167.5,,
6904,61004035,28/06/1981,13:00,-38.917,168.050,E,1,,,,,,,,,,,,,JENK,F,6,winter,168.050,-38.5,168.5,,
6905,61004036,28/06/1981,13:30,-38.967,168.200,E,1,,,,,,,,,,,,,JENK,F,6,winter,168.200,-38.5,168.5,,
6906,61004037,28/06/1981,15:30,-39.167,168.833,E,1,,,,,,,,,,,,,JENK,F,6,winter,168.833,-39.5,168.5,,
6907,61004038,28/06/1981,15:45,-39.000,168.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,168.000,-39.5,168.5,,
6908,61004039,28/06/1981,16:00,-39.200,169.033,E,1,16.0,110,2,6,4,315,14.4,1001,3,,,,JENK,F,6,winter,169.033,-39.5,169.5,,
6909,61004040,28/06/1981,16:30,-39.000,169.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,169.000,-39.5,169.5,,
6910,61004041,28/06/1981,17:00,-39.000,169.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,169.000,-39.5,169.5,,
6911,61004042,29/06/1981,8:00,-40.733,174.167,E,1,16.0,136,1,0,4,270,13.0,997,4,,,,JENK,F,6,winter,174.167,-40.5,174.5,,
6912,61004043,29/06/1981,8:30,-40.000,174.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,174.000,-40.5,174.5,,
6913,61004044,29/06/1981,9:00,-40.000,174.000,E,1,,,,,,,,,,,,,JENK,F,6,winter,174.000,-40.5,174.5,,
6914,61004045,29/06/1981,9:30,-41.050,174.517,E,1,,,,,,,,,,,,,JENK,F,6,winter,174.517,-41.5,174.5,,
6915,61004046,29/06/1981,10:00,-41.200,174.533,E,1,,,,,,,,,,,,,JENK,F,6,winter,174.533,-41.5,174.5,,
6916,61004047,29/06/1981,10:30,-41.350,174.567,E,1,16.0,123,,,,,,,,,,,JENK,F,6,winter,174.567,-41.5,174.5,,
6917,61005001,10/07/1981,8:30,-39.317,169.250,E,1,15.0,291,1,8,4,135,10.5,998,3,,,,JENK,F,7,winter,169.250,-39.5,169.5,,
6918,61005002,10/07/1981,9:00,-39.000,169.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,169.000,-39.5,169.5,,
6919,61005003,10/07/1981,9:30,-39.200,168.950,E,1,,,,,,,,,,,,,JENK,F,7,winter,168.950,-39.5,168.5,,
6920,61005004,10/07/1981,10:00,-39.133,168.667,E,1,,,,,,,,,,,,,JENK,F,7,winter,168.667,-39.5,168.5,,
6921,61005005,10/07/1981,11:00,-39.000,168.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,168.000,-39.5,168.5,,
6922,61005006,10/07/1981,11:30,-39.033,168.333,E,1,,,,,,,,,,,,,JENK,F,7,winter,168.333,-39.5,168.5,,
6923,61005007,10/07/1981,12:00,-38.950,168.150,E,1,15.0,291,1,0,4,135,12.0,998,4,,,,JENK,F,7,winter,168.150,-38.5,168.5,,
6924,61005008,10/07/1981,13:30,-38.817,167.683,E,1,,,,,,,,,,,,,JENK,F,7,winter,167.683,-38.5,167.5,,
6925,61005009,10/07/1981,14:00,-38.000,167.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,167.000,-38.5,167.5,,
6926,61005010,10/07/1981,15:00,-38.667,167.250,E,1,,,,,,,,,,,,,JENK,F,7,winter,167.250,-38.5,167.5,,
6927,61005011,10/07/1981,16:00,-38.583,166.950,E,1,15.0,291,2,6,5,113,11.7,999,4,,,,JENK,F,7,winter,166.950,-38.5,166.5,,
6928,61005012,11/07/1981,8:00,-36.867,161.817,E,1,15.5,291,1,8,4,225,13.0,1013,4,,,,JENK,F,7,winter,161.817,-36.5,161.5,,
6929,61005013,11/07/1981,8:30,-36.817,161.683,E,1,,,,,,,,,,,,,JENK,F,7,winter,161.683,-36.5,161.5,,
6930,61005014,11/07/1981,9:00,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,161.000,-36.5,161.5,,
6931,61005015,11/07/1981,9:30,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,161.000,-36.5,161.5,,
6932,61005016,11/07/1981,10:30,-36.000,161.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,161.000,-36.5,161.5,,
6933,61005017,11/07/1981,11:30,-36.567,160.783,E,1,,,,,,,,,,,,,JENK,F,7,winter,160.783,-36.5,160.5,,
6934,61005018,11/07/1981,12:00,-36.417,160.533,E,1,15.7,289,1,8,5,203,13.8,,4,,,,JENK,F,7,winter,160.533,-36.5,160.5,,
6935,61005019,11/07/1981,13:30,-36.300,160.050,E,1,,,,,,,,,,,,,JENK,F,7,winter,160.050,-36.5,160.5,,
6936,61005020,11/07/1981,15:00,-36.183,159.650,E,1,,,,,,,,,,,,,JENK,F,7,winter,159.650,-36.5,159.5,,
6937,61005021,11/07/1981,15:30,-36.000,159.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,159.000,-36.5,159.5,,
6938,61005022,11/07/1981,16:00,-36.117,159.367,E,1,15.5,289,1,8,2,203,13.5,1015,3,,,,JENK,F,7,winter,159.367,-36.5,159.5,,
6939,61005023,12/07/1981,8:30,-35.033,155.533,E,1,10.0,288,,,,,,,,,,,JENK,F,7,winter,155.533,-35.5,155.5,,
6940,61005024,12/07/1981,9:00,-34.983,155.417,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.417,-34.5,155.5,,
6941,61005025,12/07/1981,9:30,-34.000,155.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.000,-34.5,155.5,,
6942,61005026,12/07/1981,10:00,-34.000,155.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.000,-34.5,155.5,,
6943,61005027,12/07/1981,10:15,-34.000,155.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.000,-34.5,155.5,,
6944,61005028,12/07/1981,10:30,-34.900,155.117,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.117,-34.5,155.5,,
6945,61005029,12/07/1981,11:00,-34.867,155.033,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.033,-34.5,155.5,,
6946,61005030,12/07/1981,11:30,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6947,61005031,12/07/1981,12:00,-34.667,154.667,E,1,10.0,287,1,0,3,225,13.0,1016,3,,,,JENK,F,7,winter,154.667,-34.5,154.5,,
6948,61005032,12/07/1981,12:30,-34.633,154.583,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.583,-34.5,154.5,,
6949,61005033,12/07/1981,13:00,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6950,61005034,12/07/1981,14:30,-34.550,154.150,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.150,-34.5,154.5,,
6951,61005035,12/07/1981,15:00,-34.850,154.067,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.067,-34.5,154.5,,
6952,61005036,12/07/1981,16:00,-34.500,153.917,E,1,10.0,287,1,8,5,225,14.5,1017,4,,,,JENK,F,7,winter,153.917,-34.5,153.5,,
6953,61005037,13/07/1981,9:00,-33.883,151.483,E,8,0.0,,0,0,5,225,11.8,1020,4,,,,JENK,F,7,winter,151.483,-33.5,151.5,,
6954,61005038,13/07/1981,9:30,-33.883,151.483,E,8,0.0,,,,,,,,,,,,JENK,F,7,winter,151.483,-33.5,151.5,,
6955,61005039,13/07/1981,10:00,-33.883,151.483,E,8,0.0,,,,,,,,,,,,JENK,F,7,winter,151.483,-33.5,151.5,,
6956,61005040,13/07/1981,11:00,-33.883,151.483,E,8,0.0,,,,,,,,,,,,JENK,F,7,winter,151.483,-33.5,151.5,,
6957,61005041,13/07/1981,12:00,-33.883,151.483,E,8,0.0,,,,,,,,,,,,JENK,F,7,winter,151.483,-33.5,151.5,,
6958,61005042,13/07/1981,14:30,-33.883,151.483,E,8,0.0,,,,,,,,,,,,JENK,P,7,winter,151.483,-33.5,151.5,,
6959,61006001,17/07/1981,7:30,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6960,61006002,17/07/1981,8:00,-34.767,154.167,E,1,15.3,114,0,0,2,180,17.3,1029,3,,,,JENK,F,7,winter,154.167,-34.5,154.5,,
6961,61006003,17/07/1981,8:30,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6962,61006004,17/07/1981,9:00,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6963,61006005,17/07/1981,9:30,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6964,61006006,17/07/1981,10:00,-34.000,154.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.000,-34.5,154.5,,
6965,61006007,17/07/1981,10:30,-35.017,154.900,E,1,,,,,,,,,,,,,JENK,F,7,winter,154.900,-35.5,154.5,,
6966,61006008,17/07/1981,11:00,-35.050,155.033,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.033,-35.5,155.5,,
6967,61006009,17/07/1981,11:30,-35.083,155.167,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.167,-35.5,155.5,,
6968,61006010,17/07/1981,11:45,-35.117,155.233,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.233,-35.5,155.5,,
6969,61006011,17/07/1981,12:00,-35.133,155.300,E,1,15.2,110,,,,,,,,,,,JENK,F,7,winter,155.300,-35.5,155.5,,
6970,61006012,17/07/1981,13:00,-35.200,155.583,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.583,-35.5,155.5,,
6971,61006013,17/07/1981,14:00,-35.000,155.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,155.000,-35.5,155.5,,
6972,61006014,17/07/1981,16:00,-35.483,156.450,E,1,15.2,110,2,0,3,203,15.0,1028,3,,,,JENK,F,7,winter,156.450,-35.5,156.5,,
6973,61006015,18/07/1981,10:00,-36.483,160.200,E,1,10.0,110,,,,,,,,,,,JENK,F,7,winter,160.200,-36.5,160.5,,
6974,61006016,18/07/1981,11:00,-36.000,160.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,160.000,-36.5,160.5,,
6975,61006017,18/07/1981,12:00,-36.667,160.500,E,1,10.0,110,1,8,4,203,13.0,1030,4,,,,JENK,F,7,winter,160.500,-36.5,160.5,,
6976,61006018,18/07/1981,13:00,-36.000,160.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,160.000,-36.5,160.5,,
6977,61006019,18/07/1981,15:30,-36.850,161.217,E,1,,,,,,,,,,,,,JENK,F,7,winter,161.217,-36.5,161.5,,
6978,61006020,19/07/1981,9:00,-37.867,164.733,E,1,9.0,110,2,0,6,158,11.2,1028,4,,,,JENK,F,7,winter,164.733,-37.5,164.5,,
6979,61006021,19/07/1981,10:00,-37.917,164.917,E,1,,,,,,,,,,,,,JENK,F,7,winter,164.917,-37.5,164.5,,
6980,61006022,19/07/1981,11:00,-37.983,165.117,E,1,,,,,,,,,,,,,JENK,F,7,winter,165.117,-37.5,165.5,,
6981,61006023,19/07/1981,12:00,-38.067,165.317,E,1,14.0,111,1,8,6,180,12.0,1028,4,,,,JENK,F,7,winter,165.317,-38.5,165.5,,
6982,61006024,19/07/1981,13:30,-38.200,165.750,E,1,,,,,,,,,,,,,JENK,F,7,winter,165.750,-38.5,165.5,,
6983,61006025,19/07/1981,14:00,-38.000,165.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,165.000,-38.5,165.5,,
6984,61006026,19/07/1981,16:00,-38.400,166.450,E,1,15.0,111,2,0,6,225,12.0,1026,4,,,,JENK,F,7,winter,166.450,-38.5,166.5,,
6985,61006027,20/07/1981,11:00,-40.000,172.000,E,1,10.0,,,,,,,,,,,,JENK,F,7,winter,172.000,-40.5,172.5,,
6986,61006028,20/07/1981,11:30,-40.000,172.000,E,1,,,,,,,,,,,,,JENK,F,7,winter,172.000,-40.5,172.5,,
6987,61006029,20/07/1981,12:00,-40.200,172.500,E,1,10.0,110,1,0,4,203,14.0,1026,4,,,,JENK,F,7,winter,172.500,-40.5,172.5,,
